Ep. No.,Name,MPredict,MReal,Reward,ErrPredict,Agent,Agent_Actions,,,,,,,,AutoFilled,Proportion Correct,,Cumulative Reward
13,#0,0,0,0,0,,,,,,,,,,,,,
13,#0,0,0,0,0,,,,,,,,,,,,,
13,#1,0,0,0,0,,,,,,,,,,,,,
13,#1,0,0,0,0,,,,,,,,,,,,,
13,#1,0,0,0,0,,,,,,,,,,,,,
13,#0,0,0,0,0,,,,,,,,,,,,,
13,#0,0,0,0,0,,,,,,,,,,,,,
13,#0,0,0,0,0,,,,,,,,,,,,,
13,#1,0,0,0,0,,,,,,,,,,,,,
13,#1,0,0,0,0,,,,,,,,,,,,,
13,#1,0,0,0,0,,,,,,,,,,,,,
13,#0,0,0,0,0,,,,,,,,,,,,,
13,#0,0,0,0,0,,,,,,,,,,,,,
13,#0,0,0,0,0,,,,,,,,,,,,,
13,#1,0,0,0,0,,,,,,,,,,,,,
13,#1,0,1,0,1,,,,,,,,,,,,,
13,#1,0,0,0,0,,,,,,,,,,,,,
13,#0,0,0,0,0,,,,,,,,,,,,,
13,#0,0,0,0,0,,,,,,,,,,,,,
13,#0,0,1,0,1,,,,,,,,,,,,,
13,#1,0,0,0,0,,,,,,,,,,,,,
14,#0,0,0,0,0,,,,,,,,,,,,,
14,#0,0,0,0,0,,,,,,,,,,,,,
14,#0,0,0,0,0,,,,,,,,,,,,,
14,#1,0,0,0,0,,,,,,,,,,,,,
14,#1,0,0,0,0,,,,,,,,,,,,,
14,#1,0,0,0,0,,,,,,,,,,,,,
14,#0,0,0,0,0,,,,,,,,,,,,,
14,#0,0,0,0,0,,,,,,,,,,,,,
14,#0,0,0,0,0,,,,,,,,,,,,,
14,#1,0,0,0,0,,,,,,,,,,,,,
14,#1,0,0,0,0,,,,,,,,,,,,,
14,#1,0,0,0,0,,,,,,,,,,,,,
14,#0,0,0,0,0,,,,,,,,,,,,,
14,#0,0,0,0,0,,,,,,,,,,,,,
14,#0,0,0,0,0,,,,,,,,,,,,,
14,#1,0,1,0,1,,,,,,,,,,,,,
14,#1,0,0,0,0,,,,,,,,,,,,,
14,#1,0,0,0,0,,,,,,,,,,,,,
14,#0,0,0,0,0,,,,,,,,,,,,,
14,#0,0,0,0,0,,,,,,,,,,,,,
14,#0,0,0,0,0,,,,,,,,,,,,,
14,#1,0,0,0,0,,,,,,,,,,,,,
14,#1,0,0,0,0,,,,,,,,,,,,,
14,#1,0,1,0,1,,,,,,,,,,,,,
14,#0,0,1,0,1,,,,,,,,,,,,,
14,#0,0,0,0,0,,,,,,,,,,,,,
14,#0,0,0,0,0,,,,,,,,,,,,,
14,#1,0,0,0,0,,,,,,,,,,,,,
14,#1,0,1,0,1,,,,,,,,,,,,,
14,#1,0,0,0,0,,,,,,,,,,,,,
15,#0,0,0,0,0,,,,,,,,,,,,,
